Name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
ISIC_0011296,0.57565236,1.209753,0.9998415,0.0,0.0,1.836594,0.0,0.0,1.5806861,0.0,0.80726933,0.0,0.0,0.0,1.8600633,0.0,0.3817979,3.0755534,0.0,0.0,0.0,0.0,1.6452329,0.91314393,0.0,1.4824365,0.6203017,1.4659618,0.0,2.5007243,1.5130428,0.70842093
ISIC_0010467,0.042358838,0.4138839,0.079111144,0.0,0.16923311,0.60018647,0.0,0.06029713,0.1770947,0.0600527,1.3329628,0.0,0.18809462,0.40168208,1.0150216,0.0,0.022589818,1.262826,0.0,0.17947963,0.0,0.0,0.90466356,0.42579108,0.0,0.5701153,0.8781607,0.12852824,0.47500777,0.5218581,0.5397596,0.5372383
ISIC_0009970,0.4450013,0.84663486,0.4199584,0.0,0.0,0.79356,0.0,0.0,0.2762869,0.0,1.5017185,0.0,0.0,0.0,1.6342373,0.0,0.31334573,1.8192492,0.0,0.0,0.0,0.0,1.1804725,0.4810224,0.0,1.1397163,1.1728414,0.56032175,0.0,0.93230474,0.81672937,0.6542951
ISIC_0011238,0.42191398,1.0808415,0.73649096,0.0,0.0,1.2472183,0.0,0.0,0.5971195,0.0,1.2403289,0.0,0.0,0.0,2.0220256,0.0,0.22770727,2.5063226,0.0,0.0,0.0,0.0,1.7235945,0.6275281,0.0,1.4199884,1.0823636,0.8631796,0.0,1.6322846,1.1507593,0.5950815
ISIC_0010480,0.78313756,0.98013014,0.7677077,0.0,0.0,1.2502775,0.0,0.0,0.64317,0.0,1.3943461,0.0,0.0,0.0,2.005896,0.0,0.45758882,2.4492686,0.0,0.0,0.0,0.0,1.8198423,0.5928402,0.0,1.5425566,1.1741486,1.1086769,0.0,1.775904,1.1669433,0.7770636
ISIC_0011283,0.60199255,0.9510115,0.71436495,0.0,0.0,1.2493953,0.0,0.0,0.7803401,0.0,1.2823936,0.0,0.0,0.0,1.8314707,0.0,0.38501698,2.2603676,0.0,0.0,0.0,0.0,1.4443084,0.6221203,0.0,1.3749177,0.99719185,0.8829129,0.0,1.5970433,1.0885004,0.68679696
ISIC_0010603,0.72440326,1.1026614,0.89301497,0.0,0.0,1.520308,0.0,0.0,1.223762,0.0,1.3003817,0.0,0.0,0.0,1.9373808,0.0,0.43764633,2.8620996,0.0,0.0,0.0,0.0,1.9851495,0.68693835,0.0,1.8078909,0.9336816,1.299726,0.0,2.41012,1.3382348,0.6715985
ISIC_0010382,0.70688057,1.0078945,0.74987763,0.0,0.0,1.086866,0.0,0.0,0.37845552,0.0,1.5261409,0.0,0.0,0.0,2.0085168,0.0,0.4729865,2.1254797,0.0,0.0,0.0,0.0,1.6055008,0.54958606,0.0,1.4899392,1.2935097,0.8338138,0.0,1.2774415,1.0155466,0.81675136
ISIC_0011358,0.6976203,0.965095,0.70610106,0.0,0.0,1.0946544,0.0,0.0,0.59998924,0.0,1.4081688,0.0,0.0,0.0,1.9355125,0.0,0.42998832,2.218936,0.0,0.0,0.0,0.0,1.4389875,0.56185955,0.0,1.3032614,1.0766611,0.934608,0.0,1.359903,1.0529113,0.84598994
ISIC_0009947,0.0,0.090976685,0.0,0.0,0.53093904,0.46529385,0.0,0.22104117,0.0,0.39405036,1.3233302,0.0,0.44643623,0.6317598,0.80172914,0.0,0.0,1.086341,0.089096,0.35849586,0.0,0.11281,0.91777617,0.3926944,0.12766062,0.38208592,0.87199694,0.0005105287,0.7238176,0.27864525,0.32303044,0.4664569
