Name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
ISIC_0009942,0.6404678,1.3092041,1.1017406,0.0,0.0,1.7521881,0.0,0.0,1.25947,0.0,1.1075125,0.0,0.0,0.0,2.157224,0.0,0.33500695,3.31813,0.0,0.0,0.0,0.0,2.1541348,0.78202975,0.0,1.9143128,0.7507545,1.4380699,0.0,2.5341992,1.5213757,0.77830184
ISIC_0010669,0.0,0.5394668,0.11416796,0.0,0.12779945,0.57949287,0.0,0.09977062,0.30271113,0.23521918,1.055501,0.0,0.3464484,0.3304866,1.1484269,0.0,0.0041605383,1.4145261,0.0,0.19761923,0.0,0.0,1.1664704,0.3226649,0.0,0.6684912,0.9566171,0.47689903,0.76675606,1.0942205,0.59366447,0.26557946
ISIC_0010858,1.1638154,1.2914219,1.332173,0.0,0.0,1.7790359,0.0,0.0,1.0587144,0.0,1.5303036,0.0,0.0,0.0,2.5537758,0.0,0.63937294,3.2944236,0.0,0.0,0.0,0.0,2.6424828,0.6463009,0.0,2.4708972,1.1567203,1.7484052,0.0,2.7664552,1.4571825,0.9902983
ISIC_0010753,0.87684536,1.2833798,1.3628507,0.0,0.0,2.003152,0.0,0.0,1.8613576,0.0,0.8401388,0.0,0.0,0.0,2.0104184,0.0,0.7300971,3.192962,0.0,0.0,0.0,0.0,1.857706,1.0521612,0.0,1.7338022,0.816427,1.8085448,0.0,2.933165,1.5888166,0.8816304
ISIC_0011364,1.2159811,1.4735751,1.7906094,0.0,0.0,2.4207683,0.0,0.0,2.2494872,0.0,0.68665516,0.0,0.0,0.0,2.2449598,0.0,0.8901543,3.584144,0.0,0.0,0.0,0.0,2.1360085,1.152493,0.0,1.8967868,0.77282965,2.299061,0.0,3.5318744,1.916989,1.1095698
ISIC_0010320,1.3132714,1.4535372,1.9952583,0.0,0.0,2.888515,0.0,0.0,1.950387,0.0,0.8861718,0.0,0.0,0.0,2.8723006,0.0,1.0463766,3.5482278,0.0,0.0,0.21108434,0.0,2.7436593,0.9637753,0.0,2.233418,0.78181285,2.5406485,0.0,3.3976626,2.1115935,1.267769
ISIC_0010470,0.35913408,0.9653591,0.55798274,0.0,0.0,1.0921247,0.0,0.0,0.6622963,0.0,1.2183719,0.0,0.0,0.0,1.736259,0.0,0.2193335,2.244097,0.0,0.0,0.0,0.0,1.4863158,0.57154787,0.0,1.3104103,1.0370221,0.78684527,0.0,1.5831195,1.0534337,0.48407465
ISIC_0010931,0.9519211,1.3143446,1.4657485,0.0,0.0,2.3433695,0.0,0.0,1.7076983,0.0,0.9692328,0.0,0.0,0.0,2.3095603,0.0,0.97098297,3.153947,0.0,0.0,0.0,0.0,2.1859596,0.8384792,0.0,1.9981656,0.9809254,2.0610347,0.0,2.8925393,1.7013618,0.95682305
ISIC_0011366,0.6784557,1.0337292,0.7674623,0.0,0.0,1.3238184,0.0,0.0,1.1838534,0.0,1.1333598,0.0,0.0,0.0,1.7345731,0.0,0.4241346,2.4831924,0.0,0.0,0.0,0.0,1.4931492,0.8627814,0.0,1.1799725,0.8179337,1.1476874,0.0,1.9363391,1.233242,0.8175533
ISIC_0010407,1.2029735,1.5291703,1.5802184,0.0,0.0,2.7291899,0.0,0.0,2.3789437,0.0,0.47255102,0.0,0.0,0.0,1.9425042,0.0,0.7378089,3.242292,0.0,0.0,0.049549043,0.0,1.8939213,1.1486102,0.0,1.4375544,0.19307618,2.3411167,0.0,3.6234727,2.1437893,0.8611099
